ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
11303,0,500.4911885387494,198.76744079589844,-95.83265686035156,-499.8193664550781
11304,0,5.595579574090421,195.56744384765625,-90.83265686035156,0.09999999403953552
11305,0,5.592365059106882,195.56744384765625,-90.83265686035156,0.09540698677301407
11306,0,5.589577830706274,195.56744384765625,-90.83265686035156,0.08469131588935852
11307,0,5.587154487252182,195.56744384765625,-90.83265686035156,0.0693112164735794
11308,0,5.58490284657624,195.56744384765625,-90.83265686035156,0.05613723769783974
11309,0,5.583078219951395,195.56744384765625,-90.83265686035156,0.04550548270344734
11310,0,5.582027767701456,195.56744384765625,-90.83265686035156,0.03692970052361488
11311,0,5.581839537785531,195.56744384765625,-90.83265686035156,0.030015792697668076
11312,0,5.581937002716514,195.56744384765625,-90.83265686035156,0.024444427341222763
11313,0,5.582054312131681,195.56744384765625,-90.83265686035156,0.01995697058737278
11314,0,5.582115992201545,195.56744384765625,-90.83265686035156,0.01634414680302143
11315,0,5.582104629980321,195.56744384765625,-90.83265686035156,0.013436851091682911
11316,0,5.582061392361894,195.56744384765625,-90.83265686035156,0.011098288930952549
11317,0,5.5820373134467065,195.56744384765625,-90.83265686035156,0.009217948652803898
11318,0,5.581991710267062,195.56744384765625,-90.83265686035156,0.007706718053668737
11319,0,5.581948395724954,195.56744384765625,-90.83265686035156,0.00649261474609375
11320,0,5.581915910632607,195.56744384765625,-90.83265686035156,0.0055175782181322575
11321,0,5.581894103986878,195.56744384765625,-90.83265686035156,0.004734840244054794
11322,0,5.581857788633585,195.56744384765625,-90.83265686035156,0.004106712061911821
11323,0,5.581852601613148,195.56744384765625,-90.83265686035156,0.003602867014706135
11324,0,5.581852851883691,195.56744384765625,-90.83265686035156,0.003198814345523715
11325,0,5.581844342228537,195.56744384765625,-90.83265686035156,0.002874908270314336
11326,0,5.581850665159098,195.56744384765625,-90.83265686035156,0.0026153563521802425
11327,0,5.581858257649919,195.56744384765625,-90.83265686035156,0.00240745535120368
11328,0,5.581851332449886,195.56744384765625,-90.83265686035156,0.0022409819066524506
11329,0,5.5818593685408135,195.56744384765625,-90.83265686035156,0.0021076963748782873
11330,0,5.581867010774956,195.56744384765625,-90.83265686035156,0.0020010375883430243
11331,0,5.581874055145872,195.56744384765625,-90.83265686035156,0.0019157028291374445
11332,0,5.581874153846434,195.56744384765625,-90.83265686035156,0.0018474578391760588
11333,0,5.581879768039407,195.56744384765625,-90.83265686035156,0.00179290771484375
11334,0,5.58188466719281,195.56744384765625,-90.83265686035156,0.0017492675688117743
11335,0,5.581888894137341,195.56744384765625,-90.83265686035156,0.0017144393641501665
11336,0,5.581892508051992,195.56744384765625,-90.83265686035156,0.0016865539364516735
11337,0,5.581895574108779,195.56744384765625,-90.83265686035156,0.0016643141862004995
11338,0,5.581898159364009,195.56744384765625,-90.83265686035156,0.0016465758671984076
11339,0,5.581900327548116,195.56744384765625,-90.83265686035156,0.001632423372939229
11340,0,5.58190213779374,195.56744384765625,-90.83265686035156,0.0016210937174037099
11341,0,5.581903642873353,195.56744384765625,-90.83265686035156,0.0016120909713208675
11342,0,5.581904890803503,195.56744384765625,-90.83265686035156,0.0016048812540248036
11343,0,5.581905921641135,195.56744384765625,-90.83265686035156,0.0015991592081263661
11344,0,5.581906771538084,195.56744384765625,-90.83265686035156,0.0015946197090670466
11345,0,5.581907470548025,195.56744384765625,-90.83265686035156,0.0015909957000985742
11346,0,5.581908044248746,195.56744384765625,-90.83265686035156,0.001588096609339118
11347,0,5.581908514650709,195.56744384765625,-90.83265686035156,0.0015857695834711194
11348,0,5.581908899371498,195.56744384765625,-90.83265686035156,0.0015839386032894254
11349,0,5.581909213320883,195.56744384765625,-90.83265686035156,0.0015824889997020364
11350,0,5.581903223963587,195.56744384765625,-90.83265686035156,0.0015813064528629184
11351,0,5.581903252948857,195.56744384765625,-90.83265686035156,0.0015813064528629184
11352,0,5.58190332903052,195.56744384765625,-90.83265686035156,0.0015813064528629184
11353,0,5.581903418670491,195.56744384765625,-90.83265686035156,0.0015813064528629184
11354,0,5.581903512915525,195.56744384765625,-90.83265686035156,0.0015813064528629184
11355,0,5.581903606356219,195.56744384765625,-90.83265686035156,0.0015813064528629184
11356,0,5.581903695022975,195.56744384765625,-90.83265686035156,0.0015813064528629184
11357,0,5.581903776753006,195.56744384765625,-90.83265686035156,0.0015813064528629184
11358,0,5.581903850875037,195.56744384765625,-90.83265686035156,0.0015813064528629184
11359,0,5.581903916696256,195.56744384765625,-90.83265686035156,0.0015813064528629184
11360,0,5.581903975105125,195.56744384765625,-90.83265686035156,0.0015813064528629184
11361,0,5.581904026094546,195.56744384765625,-90.83265686035156,0.0015813064528629184
11362,0,5.5819040698721105,195.56744384765625,-90.83265686035156,0.0015813064528629184
